hex_id,h3_resolution,source_h3_resolution,source_child_hex_count,acceptance_low,acceptance_medium,acceptance_high
891f2a75093ffff,9,10,7,0.4219,0.6069,0.8279
891f2a75097ffff,9,10,7,0.4906,0.6651,0.85
891f2a7509bffff,9,10,7,0.4853,0.6586,0.8691
891f2a750a3ffff,9,10,7,0.4251,0.6113,0.8061
891f2a750a7ffff,9,10,7,0.4767,0.6586,0.8737
891f2a750abffff,9,10,7,0.4837,0.6729,0.8531
891f2a750afffff,9,10,7,0.493,0.667,0.8644
891f2a750b3ffff,9,10,7,0.4744,0.6634,0.8633
891f2a750b7ffff,9,10,7,0.4814,0.6769,0.8739
891f2a750bbffff,9,10,7,0.4553,0.63,0.8156
891f2a750c3ffff,9,10,7,0.4567,0.634,0.8319
891f2a750c7ffff,9,10,7,0.4336,0.614,0.8171
891f2a750cbffff,9,10,7,0.4589,0.6366,0.833
891f2a750cfffff,9,10,7,0.5151,0.6967,0.903
891f2a750d3ffff,9,10,7,0.5301,0.7113,0.9089
891f2a750d7ffff,9,10,7,0.5136,0.6917,0.8763
891f2a750dbffff,9,10,7,0.432,0.6069,0.8001
891f2a75103ffff,9,10,7,0.4786,0.6511,0.8546
891f2a75107ffff,9,10,7,0.4974,0.6757,0.8807
891f2a7510bffff,9,10,7,0.4526,0.6277,0.8267
891f2a7510fffff,9,10,7,0.4926,0.6766,0.8637
891f2a75113ffff,9,10,7,0.447,0.6256,0.8206
891f2a75117ffff,9,10,7,0.4661,0.6499,0.8381
891f2a7511bffff,9,10,7,0.3569,0.5423,0.7387
891f2a75123ffff,9,10,7,0.4604,0.631,0.8373
891f2a75127ffff,9,10,7,0.4196,0.5884,0.7866
891f2a7512bffff,9,10,7,0.3807,0.5489,0.7287
891f2a7512fffff,9,10,7,0.4636,0.653,0.8474
891f2a75133ffff,9,10,7,0.5153,0.6967,0.897
891f2a75137ffff,9,10,7,0.4244,0.6044,0.798
891f2a7513bffff,9,10,7,0.4791,0.6544,0.845
891f2a75143ffff,9,10,7,0.4976,0.6759,0.8611
891f2a75147ffff,9,10,7,0.464,0.6454,0.8371
891f2a7514bffff,9,10,7,0.4254,0.6091,0.8126
891f2a7514fffff,9,10,7,0.3946,0.5824,0.7869
891f2a75153ffff,9,10,7,0.4014,0.5873,0.7921
891f2a75157ffff,9,10,7,0.3909,0.5723,0.7754
891f2a7515bffff,9,10,7,0.464,0.6507,0.8564
891f2a75163ffff,9,10,7,0.5104,0.6851,0.876
891f2a75167ffff,9,10,7,0.4409,0.6206,0.8227
891f2a7516bffff,9,10,7,0.3717,0.5596,0.7563
891f2a7516fffff,9,10,7,0.3996,0.5789,0.7671
891f2a75173ffff,9,10,7,0.4534,0.635,0.8293
891f2a75177ffff,9,10,7,0.4141,0.5971,0.801
891f2a7517bffff,9,10,7,0.4451,0.6283,0.8289
891f2a75183ffff,9,10,7,0.5079,0.6826,0.869
891f2a75187ffff,9,10,7,0.3414,0.5237,0.7187
891f2a7518bffff,9,10,7,0.4237,0.6046,0.796
891f2a7518fffff,9,10,7,0.3939,0.584,0.787
891f2a75193ffff,9,10,7,0.461,0.6403,0.8371
891f2a75197ffff,9,10,7,0.4144,0.5986,0.8013
891f2a7519bffff,9,10,7,0.4401,0.6234,0.8273
891f2a751a3ffff,9,10,7,0.3919,0.5636,0.7611
891f2a751a7ffff,9,10,7,0.4727,0.6423,0.8439
891f2a751abffff,9,10,7,0.3551,0.537,0.7284
891f2a751afffff,9,10,7,0.3219,0.5023,0.6984
891f2a751b3ffff,9,10,7,0.3509,0.5373,0.7477
891f2a751b7ffff,9,10,7,0.3274,0.4996,0.6919
891f2a751bbffff,9,10,7,0.4157,0.6036,0.801
891f2a751c3ffff,9,10,7,0.3306,0.519,0.7136
891f2a751c7ffff,9,10,7,0.3993,0.5894,0.7851
891f2a751cbffff,9,10,7,0.3613,0.5317,0.7394
891f2a751cfffff,9,10,7,0.3461,0.5234,0.7343
891f2a751d3ffff,9,10,7,0.4619,0.6401,0.8469
891f2a751d7ffff,9,10,7,0.476,0.6477,0.8573
891f2a751dbffff,9,10,7,0.4539,0.6286,0.8333
891f2a75203ffff,9,10,7,0.4447,0.6313,0.8304
891f2a75207ffff,9,10,7,0.3477,0.5296,0.7239
891f2a7520bffff,9,10,7,0.4617,0.6376,0.8397
891f2a7520fffff,9,10,7,0.4693,0.6534,0.8414
891f2a75213ffff,9,10,7,0.5373,0.7201,0.8999
891f2a75217ffff,9,10,7,0.3751,0.5624,0.7613
891f2a7521bffff,9,10,7,0.413,0.5904,0.7923
891f2a75223ffff,9,10,7,0.3556,0.535,0.7323
891f2a75227ffff,9,10,7,0.4199,0.6047,0.7959
891f2a7522bffff,9,10,7,0.3406,0.5127,0.7254
891f2a7522fffff,9,10,7,0.4201,0.596,0.8034
891f2a75233ffff,9,10,7,0.1873,0.357,0.544
891f2a75237ffff,9,10,7,0.3019,0.485,0.679
891f2a7523bffff,9,10,7,0.3473,0.53,0.7223
891f2a75243ffff,9,10,7,0.4627,0.6443,0.8593
891f2a75247ffff,9,10,7,0.5253,0.7021,0.8849
891f2a7524bffff,9,10,7,0.4423,0.6117,0.818
891f2a7524fffff,9,10,7,0.4416,0.6299,0.819
891f2a75253ffff,9,10,7,0.4606,0.638,0.8401
891f2a75257ffff,9,10,7,0.4556,0.6297,0.8307
891f2a7525bffff,9,10,7,0.5417,0.7183,0.9226
891f2a75263ffff,9,10,7,0.4433,0.633,0.8281
891f2a75267ffff,9,10,7,0.4071,0.5876,0.7913
891f2a7526bffff,9,10,7,0.4254,0.6096,0.8107
891f2a7526fffff,9,10,7,0.4676,0.6474,0.8546
891f2a75273ffff,9,10,7,0.4476,0.6389,0.8464
891f2a75277ffff,9,10,7,0.3983,0.5766,0.7906
891f2a7527bffff,9,10,7,0.4683,0.6369,0.8314
891f2a75283ffff,9,10,7,0.4301,0.6136,0.8047
891f2a75287ffff,9,10,7,0.4681,0.652,0.8609
891f2a7528bffff,9,10,7,0.4887,0.6733,0.8749
891f2a7528fffff,9,10,7,0.493,0.6739,0.8589
891f2a75293ffff,9,10,7,0.4377,0.6179,0.8146
891f2a75297ffff,9,10,7,0.5107,0.6779,0.8667
891f2a7529bffff,9,10,7,0.3973,0.5829,0.7703
891f2a752a3ffff,9,10,7,0.1574,0.3403,0.5439
891f2a752a7ffff,9,10,7,0.1407,0.3306,0.526
891f2a752abffff,9,10,7,0.169,0.3183,0.5247
891f2a752afffff,9,10,7,0.1463,0.3101,0.5069
891f2a752b3ffff,9,10,7,0.2497,0.4291,0.6299
891f2a752b7ffff,9,10,7,0.2461,0.4251,0.6239
891f2a752bbffff,9,10,7,0.4699,0.6476,0.8356
891f2a752c3ffff,9,10,7,0.4307,0.618,0.8226
891f2a752c7ffff,9,10,7,0.504,0.6716,0.8563
891f2a752cbffff,9,10,7,0.5341,0.711,0.8801
891f2a752cfffff,9,10,7,0.4533,0.6411,0.839
891f2a752d3ffff,9,10,7,0.4999,0.6844,0.8837
891f2a752d7ffff,9,10,7,0.4884,0.661,0.8696
891f2a752dbffff,9,10,7,0.4639,0.6364,0.8349
891f2a75303ffff,9,10,7,0.4129,0.5907,0.7797
891f2a75307ffff,9,10,7,0.4536,0.6229,0.8317
891f2a7530bffff,9,10,7,0.3674,0.5614,0.7576
891f2a7530fffff,9,10,7,0.4987,0.692,0.8776
891f2a75313ffff,9,10,7,0.4967,0.6689,0.8711
891f2a75317ffff,9,10,7,0.449,0.6291,0.8233
891f2a7531bffff,9,10,7,0.4639,0.6437,0.833
891f2a75323ffff,9,10,7,0.4479,0.6233,0.8196
891f2a75327ffff,9,10,7,0.3899,0.561,0.7511
891f2a7532bffff,9,10,7,0.4837,0.6664,0.8643
891f2a7532fffff,9,10,7,0.4074,0.5929,0.7994
891f2a75333ffff,9,10,7,0.4596,0.6327,0.8249
891f2a75337ffff,9,10,7,0.4186,0.6007,0.7983
891f2a7533bffff,9,10,7,0.4486,0.6203,0.819
891f2a75343ffff,9,10,7,0.4297,0.6123,0.807
891f2a75347ffff,9,10,7,0.4724,0.637,0.832
891f2a7534bffff,9,10,7,0.4321,0.6197,0.8137
891f2a7534fffff,9,10,7,0.503,0.6899,0.8786
891f2a75353ffff,9,10,7,0.5101,0.6761,0.8779
891f2a75357ffff,9,10,7,0.452,0.6344,0.8341
891f2a7535bffff,9,10,7,0.4464,0.6387,0.8297
891f2a75363ffff,9,10,7,0.5173,0.7083,0.9137
891f2a75367ffff,9,10,7,0.4591,0.6533,0.8603
891f2a7536bffff,9,10,7,0.3891,0.5687,0.7834
891f2a7536fffff,9,10,7,0.4559,0.63,0.827
891f2a75373ffff,9,10,7,0.4774,0.6706,0.8609
891f2a75377ffff,9,10,7,0.4033,0.5949,0.7964
891f2a7537bffff,9,10,7,0.378,0.5579,0.7543
891f2a75383ffff,9,10,7,0.3736,0.5394,0.7233
891f2a75387ffff,9,10,7,0.4593,0.64,0.8356
891f2a7538bffff,9,10,7,0.4389,0.621,0.8247
891f2a7538fffff,9,10,7,0.4666,0.6546,0.8447
891f2a75393ffff,9,10,7,0.4013,0.5883,0.7757
891f2a75397ffff,9,10,7,0.3717,0.5399,0.7277
891f2a7539bffff,9,10,7,0.3624,0.5389,0.7364
891f2a753a3ffff,9,10,7,0.417,0.5954,0.8016
891f2a753a7ffff,9,10,7,0.4064,0.5761,0.7779
891f2a753abffff,9,10,7,0.4676,0.6497,0.8537
891f2a753afffff,9,10,7,0.3766,0.5611,0.7639
891f2a753b3ffff,9,10,7,0.4203,0.5921,0.7961
891f2a753b7ffff,9,10,7,0.4336,0.6114,0.8171
891f2a753bbffff,9,10,7,0.4344,0.602,0.8027
891f2a753c3ffff,9,10,7,0.4526,0.6426,0.8316
891f2a753c7ffff,9,10,7,0.4121,0.5747,0.7687
891f2a753cbffff,9,10,7,0.384,0.565,0.7643
891f2a753cfffff,9,10,7,0.4887,0.6643,0.8567
891f2a753d3ffff,9,10,7,0.2267,0.401,0.5923
891f2a753d7ffff,9,10,7,0.403,0.5737,0.77
891f2a753dbffff,9,10,7,0.1833,0.3651,0.5763
891f2a75403ffff,9,10,7,0.3839,0.5613,0.7696
891f2a75407ffff,9,10,7,0.4577,0.6344,0.836
891f2a7540bffff,9,10,7,0.4239,0.5974,0.8039
891f2a7540fffff,9,10,7,0.3917,0.5714,0.7756
891f2a75413ffff,9,10,7,0.489,0.6663,0.8574
891f2a75417ffff,9,10,7,0.5133,0.6871,0.8657
891f2a7541bffff,9,10,7,0.4066,0.5813,0.7777
891f2a75423ffff,9,10,7,0.3239,0.5173,0.713
891f2a75427ffff,9,10,7,0.443,0.6147,0.8239
891f2a7542bffff,9,10,7,0.463,0.65,0.8411
891f2a7542fffff,9,10,7,0.4137,0.5963,0.7963
891f2a75433ffff,9,10,7,0.4966,0.6731,0.862
891f2a75437ffff,9,10,7,0.4657,0.6506,0.8499
891f2a7543bffff,9,10,7,0.3744,0.5637,0.768
891f2a75443ffff,9,10,7,0.381,0.5633,0.7563
891f2a75447ffff,9,10,7,0.4341,0.607,0.8156
891f2a7544bffff,9,10,7,0.3916,0.5651,0.7651
891f2a7544fffff,9,10,7,0.363,0.5311,0.7291
891f2a75453ffff,9,10,7,0.399,0.5773,0.7719
891f2a75457ffff,9,10,7,0.3794,0.5684,0.7731
891f2a7545bffff,9,10,7,0.3504,0.5311,0.7324
891f2a75463ffff,9,10,7,0.4964,0.677,0.8751
891f2a75467ffff,9,10,7,0.5076,0.6801,0.8677
891f2a7546bffff,9,10,7,0.4834,0.6743,0.8716
891f2a7546fffff,9,10,7,0.4354,0.6117,0.815
891f2a75473ffff,9,10,7,0.552,0.7333,0.9279
891f2a75477ffff,9,10,7,0.4849,0.6724,0.8743
891f2a7547bffff,9,10,7,0.4541,0.6377,0.8354
891f2a75483ffff,9,10,7,0.4579,0.6294,0.8407
891f2a75487ffff,9,10,7,0.4836,0.6753,0.8593
891f2a7548bffff,9,10,7,0.4537,0.6341,0.8223
891f2a7548fffff,9,10,7,0.5271,0.7011,0.8817
891f2a75493ffff,9,10,7,0.4417,0.6196,0.8219
891f2a75497ffff,9,10,7,0.4593,0.63,0.8314
891f2a7549bffff,9,10,7,0.5031,0.6834,0.8861
891f2a754a3ffff,9,10,7,0.4179,0.6039,0.8053
891f2a754a7ffff,9,10,7,0.42,0.6017,0.7909
891f2a754abffff,9,10,7,0.4853,0.6684,0.8643
891f2a754afffff,9,10,7,0.4091,0.5833,0.7754
891f2a754b3ffff,9,10,7,0.4893,0.6706,0.8667
891f2a754b7ffff,9,10,7,0.502,0.685,0.8903
891f2a754bbffff,9,10,7,0.4904,0.6726,0.882
891f2a754c3ffff,9,10,7,0.4117,0.5927,0.7813
891f2a754c7ffff,9,10,7,0.4384,0.6274,0.8361
891f2a754cbffff,9,10,7,0.3777,0.5534,0.7474
891f2a754cfffff,9,10,7,0.3527,0.5339,0.731
891f2a754d3ffff,9,10,7,0.4747,0.6573,0.8593
891f2a754d7ffff,9,10,7,0.439,0.6206,0.8299
891f2a754dbffff,9,10,7,0.4221,0.5914,0.7744
891f2a75503ffff,9,10,7,0.4583,0.6304,0.8397
891f2a75507ffff,9,10,7,0.4947,0.6841,0.8756
891f2a7550bffff,9,10,7,0.4919,0.6656,0.8481
891f2a7550fffff,9,10,7,0.4669,0.6511,0.86
891f2a75513ffff,9,10,7,0.3946,0.5777,0.7651
891f2a75517ffff,9,10,7,0.5189,0.6981,0.8943
891f2a7551bffff,9,10,7,0.4219,0.601,0.8054
891f2a75523ffff,9,10,7,0.3479,0.5264,0.737
891f2a75527ffff,9,10,7,0.3673,0.542,0.7407
891f2a7552bffff,9,10,7,0.4946,0.6746,0.8594
891f2a7552fffff,9,10,7,0.3859,0.5656,0.7711
891f2a75533ffff,9,10,7,0.497,0.673,0.8724
891f2a75537ffff,9,10,7,0.316,0.4986,0.6967
891f2a7553bffff,9,10,7,0.3987,0.5759,0.7667
891f2a75543ffff,9,10,7,0.4759,0.6533,0.8666
891f2a75547ffff,9,10,7,0.4881,0.6763,0.8859
891f2a7554bffff,9,10,7,0.5073,0.6894,0.872
891f2a7554fffff,9,10,7,0.4547,0.6257,0.8264
891f2a75553ffff,9,10,7,0.5087,0.6987,0.8873
891f2a75557ffff,9,10,7,0.4091,0.5929,0.7914
891f2a7555bffff,9,10,7,0.4519,0.632,0.8323
891f2a75563ffff,9,10,7,0.4624,0.6507,0.8474
891f2a75567ffff,9,10,7,0.4619,0.642,0.8307
891f2a7556bffff,9,10,7,0.4461,0.6277,0.8207
891f2a7556fffff,9,10,7,0.4403,0.628,0.8317
891f2a75573ffff,9,10,7,0.486,0.68,0.8649
891f2a75577ffff,9,10,7,0.3994,0.5864,0.7884
891f2a7557bffff,9,10,7,0.5209,0.6989,0.8964
891f2a75583ffff,9,10,7,0.4434,0.6136,0.8139
891f2a75587ffff,9,10,7,0.3973,0.5769,0.7791
891f2a7558bffff,9,10,7,0.3617,0.5536,0.7559
891f2a7558fffff,9,10,7,0.3829,0.5563,0.7509
891f2a75593ffff,9,10,7,0.3976,0.5801,0.779
891f2a75597ffff,9,10,7,0.3799,0.5641,0.7663
891f2a7559bffff,9,10,7,0.419,0.6053,0.8164
891f2a755a3ffff,9,10,7,0.4486,0.6299,0.8263
891f2a755a7ffff,9,10,7,0.4209,0.6037,0.8114
891f2a755abffff,9,10,7,0.4691,0.6469,0.8457
891f2a755afffff,9,10,7,0.3896,0.5719,0.7721
891f2a755b3ffff,9,10,7,0.4803,0.6606,0.8523
891f2a755b7ffff,9,10,7,0.4389,0.6087,0.806
891f2a755bbffff,9,10,7,0.48,0.6633,0.8649
891f2a755c3ffff,9,10,7,0.4376,0.612,0.8096
891f2a755c7ffff,9,10,7,0.4363,0.6091,0.8087
891f2a755cbffff,9,10,7,0.4774,0.648,0.8207
891f2a755cfffff,9,10,7,0.489,0.6794,0.854
891f2a755d3ffff,9,10,7,0.4289,0.6143,0.8201
891f2a755d7ffff,9,10,7,0.5069,0.6956,0.8801
891f2a755dbffff,9,10,7,0.4156,0.598,0.8043
891f2a75603ffff,9,10,7,0.4311,0.5983,0.7906
891f2a75607ffff,9,10,7,0.4267,0.6064,0.7881
891f2a7560bffff,9,10,7,0.4159,0.5959,0.7974
891f2a7560fffff,9,10,7,0.46,0.633,0.8383
891f2a75613ffff,9,10,7,0.426,0.6041,0.8206
891f2a75617ffff,9,10,7,0.4991,0.6876,0.8826
891f2a7561bffff,9,10,7,0.3911,0.5749,0.7819
891f2a75623ffff,9,10,7,0.4374,0.625,0.8219
891f2a75627ffff,9,10,7,0.4944,0.6883,0.8751
891f2a7562bffff,9,10,7,0.3109,0.4984,0.6959
891f2a7562fffff,9,10,7,0.3884,0.5679,0.7703
891f2a75633ffff,9,10,7,0.3999,0.5817,0.7743
891f2a75637ffff,9,10,7,0.482,0.6613,0.8584
891f2a7563bffff,9,10,7,0.3407,0.51,0.719
891f2a75643ffff,9,10,7,0.5423,0.7164,0.9003
891f2a75647ffff,9,10,7,0.4,0.5803,0.7793
891f2a7564bffff,9,10,7,0.4486,0.6283,0.8356
891f2a7564fffff,9,10,7,0.406,0.5921,0.7931
891f2a75653ffff,9,10,7,0.5189,0.696,0.8819
891f2a75657ffff,9,10,7,0.3546,0.537,0.7324
891f2a7565bffff,9,10,7,0.4659,0.6446,0.8376
891f2a75663ffff,9,10,7,0.4489,0.6223,0.809
891f2a75667ffff,9,10,7,0.3556,0.5276,0.7353
891f2a7566bffff,9,10,7,0.4809,0.6654,0.8541
891f2a7566fffff,9,10,7,0.4586,0.635,0.8267
891f2a75673ffff,9,10,7,0.4583,0.6506,0.8509
891f2a75677ffff,9,10,7,0.3089,0.4993,0.6993
891f2a7567bffff,9,10,7,0.4357,0.617,0.8263
891f2a75683ffff,9,10,7,0.4637,0.6394,0.836
891f2a75687ffff,9,10,7,0.384,0.5706,0.7746
891f2a7568bffff,9,10,7,0.4267,0.6057,0.8061
891f2a7568fffff,9,10,7,0.483,0.6613,0.8413
891f2a75693ffff,9,10,7,0.4241,0.614,0.81
891f2a75697ffff,9,10,7,0.4009,0.5719,0.7619
891f2a7569bffff,9,10,7,0.4094,0.5926,0.7876
891f2a756a3ffff,9,10,7,0.4097,0.579,0.7836
891f2a756a7ffff,9,10,7,0.502,0.6844,0.8796
891f2a756abffff,9,10,7,0.4166,0.6047,0.805
891f2a756afffff,9,10,7,0.3907,0.5817,0.7839
891f2a756b3ffff,9,10,7,0.4161,0.5981,0.8133
891f2a756b7ffff,9,10,7,0.45,0.6254,0.823
891f2a756bbffff,9,10,7,0.501,0.6841,0.8764
891f2a756c3ffff,9,10,7,0.4466,0.6249,0.8241
891f2a756c7ffff,9,10,7,0.4214,0.597,0.7886
891f2a756cbffff,9,10,7,0.4299,0.6051,0.8071
891f2a756cfffff,9,10,7,0.3723,0.547,0.7454
891f2a756d3ffff,9,10,7,0.3917,0.5819,0.7866
891f2a756d7ffff,9,10,7,0.4386,0.6224,0.8123
891f2a756dbffff,9,10,7,0.4586,0.6384,0.8409
891f2a75803ffff,9,10,7,0.3561,0.5234,0.7199
891f2a75807ffff,9,10,7,0.32,0.4974,0.7001
891f2a7580bffff,9,10,7,0.3604,0.5473,0.757
891f2a7580fffff,9,10,7,0.3626,0.5527,0.7591
891f2a75813ffff,9,10,7,0.2637,0.444,0.6444
891f2a75817ffff,9,10,7,0.3469,0.5293,0.7286
891f2a7581bffff,9,10,7,0.2979,0.4686,0.6733
891f2a75823ffff,9,10,7,0.4963,0.6763,0.8779
891f2a75827ffff,9,10,7,0.5064,0.6826,0.8773
891f2a7582bffff,9,10,7,0.4549,0.6379,0.8366
891f2a7582fffff,9,10,7,0.4967,0.6704,0.8629
891f2a75833ffff,9,10,7,0.4769,0.6594,0.8619
891f2a75837ffff,9,10,7,0.4819,0.6547,0.8466
891f2a7583bffff,9,10,7,0.4897,0.6726,0.8676
891f2a75843ffff,9,10,7,0.4074,0.5834,0.7963
891f2a75847ffff,9,10,7,0.4211,0.6003,0.8033
891f2a7584bffff,9,10,7,0.4424,0.6259,0.8211
891f2a7584fffff,9,10,7,0.4466,0.6221,0.8166
891f2a75853ffff,9,10,7,0.2776,0.4541,0.6531
891f2a75857ffff,9,10,7,0.2927,0.4701,0.6834
891f2a7585bffff,9,10,7,0.3537,0.5411,0.7536
891f2a75863ffff,9,10,7,0.3869,0.5821,0.785
891f2a75867ffff,9,10,7,0.4233,0.6001,0.8019
891f2a7586bffff,9,10,7,0.4916,0.6666,0.8507
891f2a7586fffff,9,10,7,0.5056,0.6837,0.878
891f2a75873ffff,9,10,7,0.272,0.46,0.6624
891f2a75877ffff,9,10,7,0.5086,0.6936,0.8884
891f2a7587bffff,9,10,7,0.412,0.5937,0.7764
891f2a75883ffff,9,10,7,0.322,0.5093,0.6976
891f2a75887ffff,9,10,7,0.2151,0.3773,0.5663
891f2a7588bffff,9,10,7,0.3157,0.5034,0.7014
891f2a7588fffff,9,10,7,0.2583,0.4426,0.6464
891f2a75893ffff,9,10,7,0.3217,0.492,0.6914
891f2a75897ffff,9,10,7,0.2974,0.4774,0.6741
891f2a7589bffff,9,10,7,0.3851,0.5601,0.7633
891f2a758a3ffff,9,10,7,0.4013,0.5783,0.7757
891f2a758a7ffff,9,10,7,0.3997,0.5789,0.7849
891f2a758abffff,9,10,7,0.3427,0.5209,0.7241
891f2a758afffff,9,10,7,0.4717,0.6471,0.8489
891f2a758b3ffff,9,10,7,0.3584,0.532,0.7274
891f2a758b7ffff,9,10,7,0.4409,0.6161,0.8074
891f2a758bbffff,9,10,7,0.2529,0.4249,0.6184
891f2a758c3ffff,9,10,7,0.2731,0.4611,0.6601
891f2a758c7ffff,9,10,7,0.313,0.4996,0.6993
891f2a758cbffff,9,10,7,0.3147,0.4879,0.6993
891f2a758cfffff,9,10,7,0.3277,0.5071,0.7087
891f2a758d3ffff,9,10,7,0.307,0.4799,0.6849
891f2a758d7ffff,9,10,7,0.3993,0.5866,0.7863
891f2a758dbffff,9,10,7,0.2864,0.4793,0.6814
891f2a75903ffff,9,10,7,0.4979,0.6857,0.878
891f2a75907ffff,9,10,7,0.4451,0.6309,0.826
891f2a7590bffff,9,10,7,0.4319,0.6069,0.8073
891f2a7590fffff,9,10,7,0.4673,0.6479,0.8367
891f2a75913ffff,9,10,7,0.4957,0.6754,0.8643
891f2a75917ffff,9,10,7,0.4961,0.6671,0.8634
891f2a7591bffff,9,10,7,0.4273,0.6181,0.8227
891f2a75923ffff,9,10,7,0.4571,0.6459,0.833
891f2a75927ffff,9,10,7,0.4541,0.6307,0.8429
891f2a7592bffff,9,10,7,0.5143,0.7024,0.8851
891f2a7592fffff,9,10,7,0.3666,0.5576,0.7553
891f2a75933ffff,9,10,7,0.4567,0.6339,0.8161
891f2a75937ffff,9,10,7,0.3773,0.5561,0.755
891f2a7593bffff,9,10,7,0.5649,0.742,0.8989
891f2a75943ffff,9,10,7,0.436,0.6289,0.8389
891f2a75947ffff,9,10,7,0.4911,0.661,0.8631
891f2a7594bffff,9,10,7,0.4131,0.5764,0.7763
891f2a7594fffff,9,10,7,0.4766,0.6567,0.8519
891f2a75953ffff,9,10,7,0.4377,0.6304,0.8379
891f2a75957ffff,9,10,7,0.5306,0.711,0.8799
891f2a7595bffff,9,10,7,0.5116,0.6861,0.8714
891f2a75963ffff,9,10,7,0.5204,0.6823,0.8699
891f2a75967ffff,9,10,7,0.496,0.6791,0.8511
891f2a7596bffff,9,10,7,0.4924,0.6666,0.8644
891f2a7596fffff,9,10,7,0.4026,0.5897,0.7823
891f2a75973ffff,9,10,7,0.4259,0.6106,0.8083
891f2a75977ffff,9,10,7,0.5236,0.689,0.8871
891f2a7597bffff,9,10,7,0.4403,0.6139,0.8081
891f2a75983ffff,9,10,7,0.4373,0.6209,0.8213
891f2a75987ffff,9,10,7,0.411,0.5929,0.7977
891f2a7598bffff,9,10,7,0.4214,0.6024,0.7971
891f2a7598fffff,9,10,7,0.4337,0.6209,0.8161
891f2a75993ffff,9,10,7,0.3886,0.5549,0.7527
891f2a75997ffff,9,10,7,0.4667,0.6454,0.8499
891f2a7599bffff,9,10,7,0.4731,0.6421,0.845
891f2a759a3ffff,9,10,7,0.4023,0.589,0.7849
891f2a759a7ffff,9,10,7,0.4479,0.635,0.8346
891f2a759abffff,9,10,7,0.3573,0.5314,0.7287
891f2a759afffff,9,10,7,0.4659,0.6556,0.8434
891f2a759b3ffff,9,10,7,0.5194,0.6937,0.8833
891f2a759b7ffff,9,10,7,0.4123,0.5879,0.7814
891f2a759bbffff,9,10,7,0.4437,0.6217,0.824
891f2a759c3ffff,9,10,7,0.4203,0.5994,0.8064
891f2a759c7ffff,9,10,7,0.3756,0.5579,0.7544
891f2a759cbffff,9,10,7,0.5189,0.6921,0.891
891f2a759cfffff,9,10,7,0.4506,0.6169,0.8087
891f2a759d3ffff,9,10,7,0.3996,0.5814,0.7767
891f2a759d7ffff,9,10,7,0.3617,0.5449,0.7514
891f2a759dbffff,9,10,7,0.4656,0.6514,0.8541
891f2a75a03ffff,9,10,7,0.5106,0.6873,0.8877
891f2a75a07ffff,9,10,7,0.3447,0.5171,0.7073
891f2a75a0bffff,9,10,7,0.3103,0.4979,0.7013
891f2a75a0fffff,9,10,7,0.3876,0.5611,0.7653
891f2a75a13ffff,9,10,7,0.4029,0.5769,0.767
891f2a75a17ffff,9,10,7,0.3183,0.4991,0.6977
891f2a75a1bffff,9,10,7,0.342,0.5144,0.7159
891f2a75a23ffff,9,10,7,0.3869,0.5774,0.77
891f2a75a27ffff,9,10,7,0.3129,0.4921,0.6821
891f2a75a2bffff,9,10,7,0.4023,0.58,0.7897
891f2a75a2fffff,9,10,7,0.45,0.6357,0.8426
891f2a75a33ffff,9,10,7,0.357,0.5353,0.7339
891f2a75a37ffff,9,10,7,0.4074,0.587,0.787
891f2a75a3bffff,9,10,7,0.434,0.6197,0.8186
891f2a75a43ffff,9,10,7,0.2716,0.4516,0.6503
891f2a75a47ffff,9,10,7,0.2703,0.4494,0.6571
891f2a75a4bffff,9,10,7,0.3473,0.522,0.7284
891f2a75a4fffff,9,10,7,0.2439,0.4349,0.6419
891f2a75a53ffff,9,10,7,0.2833,0.4657,0.6613
891f2a75a57ffff,9,10,7,0.2773,0.4511,0.6437
891f2a75a5bffff,9,10,7,0.4063,0.5914,0.7884
891f2a75a63ffff,9,10,7,0.1219,0.3043,0.5021
891f2a75a67ffff,9,10,7,0.2734,0.4581,0.6571
891f2a75a6bffff,9,10,7,0.1184,0.2876,0.493
891f2a75a6fffff,9,10,7,0.1906,0.3779,0.5737
891f2a75a73ffff,9,10,7,0.284,0.4566,0.647
891f2a75a77ffff,9,10,7,0.3217,0.5034,0.7039
891f2a75a7bffff,9,10,7,0.33,0.5151,0.7194
891f2a75a83ffff,9,10,7,0.3981,0.5814,0.7909
891f2a75a87ffff,9,10,7,0.3916,0.5663,0.768
891f2a75a8bffff,9,10,7,0.4127,0.5904,0.7926
891f2a75a8fffff,9,10,7,0.386,0.57,0.7679
891f2a75a93ffff,9,10,7,0.3974,0.5787,0.7819
891f2a75a97ffff,9,10,7,0.4571,0.6363,0.8434
891f2a75a9bffff,9,10,7,0.3931,0.5766,0.7699
891f2a75aa3ffff,9,10,7,0.4091,0.596,0.7946
891f2a75aa7ffff,9,10,7,0.42,0.6003,0.8049
891f2a75aabffff,9,10,7,0.3576,0.5354,0.7276
891f2a75aafffff,9,10,7,0.4071,0.5881,0.7897
891f2a75ab3ffff,9,10,7,0.4876,0.6714,0.855
891f2a75ab7ffff,9,10,7,0.4451,0.6179,0.8001
891f2a75abbffff,9,10,7,0.428,0.613,0.8084
891f2a75ac3ffff,9,10,7,0.446,0.626,0.8264
891f2a75ac7ffff,9,10,7,0.4157,0.593,0.795
